Repeat,Season,PopulationSize,HaveBorn,AverageIC,SD
155,9,62,92,0.102564,0.10584
155,10,69,106,0.131771,0.106882
155,11,86,131,0.131664,0.104286
155,12,98,159,0.149756,0.101368
155,13,114,193,0.155197,0.101884
155,14,150,251,0.165148,0.0956203
155,15,192,303,0.175498,0.0884342
155,16,236,368,0.179455,0.0841089
155,17,296,456,0.180437,0.0837635
155,18,370,571,0.190744,0.0746498
155,19,452,704,0.192137,0.0734392
155,20,533,834,0.196189,0.0698896
155,21,650,1016,0.198749,0.0665275
155,22,788,1233,0.199777,0.0636719
155,23,961,1517,0.203293,0.0602137
155,24,1221,1879,0.202472,0.0570423
155,25,1448,2252,0.202591,0.0552822
155,26,1771,2744,0.203172,0.0514697
155,27,2142,3352,0.203942,0.0487575
155,28,2616,4078,0.204829,0.0462734
155,29,3147,4936,0.20514,0.0441659
155,30,3721,5919,0.204892,0.0412491
155,31,4528,7189,0.205331,0.0389333
155,32,5468,8667,0.206168,0.0368678
155,33,6579,10450,0.206288,0.0350273
155,34,7957,12621,0.206435,0.0332732
155,35,9645,15299,0.20646,0.0310645
156,0,5,10,0,0
156,1,5,11,0,0
156,2,4,11,0,0
156,3,6,14,0,0
156,4,7,16,0.0833333,0.129099
156,5,8,19,0.125,0.136931
156,6,8,20,0.142857,0.133631
156,7,10,22,0.125,0.133631
156,8,12,26,0.125,0.153093
156,9,13,27,0.114583,0.135453
156,10,17,33,0.134615,0.148443
156,11,21,38,0.172794,0.15512
156,12,23,44,0.154605,0.138379
156,13,30,53,0.164773,0.144396
156,14,39,69,0.150862,0.12613
156,15,44,79,0.153646,0.125751
156,16,46,83,0.170785,0.133865
156,17,60,102,0.176136,0.129829
156,18,75,126,0.175223,0.117937
156,19,87,146,0.187274,0.108203
156,20,96,167,0.202324,0.102162
156,21,117,197,0.219695,0.104929
156,22,133,226,0.224682,0.0980993
156,23,154,264,0.229313,0.0912601
156,24,178,311,0.235774,0.0930584
156,25,212,363,0.24012,0.0897624
156,26,256,430,0.241692,0.0850276
156,27,296,512,0.242622,0.0793969
156,28,354,599,0.246181,0.0782493
156,29,414,697,0.249441,0.0750074
156,30,488,813,0.249791,0.0730442
156,31,595,976,0.250759,0.0692981
156,32,730,1191,0.252177,0.0660951
156,33,871,1411,0.252251,0.0605921
156,34,1061,1711,0.254944,0.0556309
156,35,1284,2070,0.256252,0.0528668
156,36,1578,2516,0.257871,0.0498174
156,37,1908,3038,0.258746,0.0480428
156,38,2285,3655,0.258836,0.0436463
156,39,2774,4450,0.25904,0.0399878
156,40,3385,5395,0.259784,0.0378423
156,41,4038,6517,0.259488,0.034117
156,42,4783,7776,0.259642,0.0316023
156,43,5776,9422,0.259706,0.0295769
156,44,6997,11351,0.259752,0.0274723
156,45,8549,13760,0.259652,0.0252618
156,46,10272,16549,0.259685,0.0235886
157,0,8,9,0,0
157,1,8,9,0,0
157,2,11,12,0,0
157,3,15,19,0,0
157,4,17,24,0,0
157,5,17,27,0,0
157,6,25,36,0.00735294,0.030317
157,7,30,43,0.0326087,0.077399
157,8,31,48,0.0267857,0.071014
157,9,34,56,0.0267857,0.071014
157,10,39,64,0.0404412,0.0797759
157,11,44,73,0.0512821,0.079668
157,12,37,93,0.0869565,0.0878627
157,13,45,106,0.115809,0.0872186
157,14,49,117,0.116186,0.0781903
157,15,55,128,0.124335,0.0697218
157,16,65,145,0.128064,0.0682524
157,17,81,163,0.140005,0.0676626
157,18,93,181,0.149351,0.0610304
157,19,116,213,0.160829,0.0642824
157,20,140,253,0.167376,0.060798
157,21,167,300,0.172143,0.063344
157,22,204,351,0.173804,0.0634433
157,23,241,420,0.17813,0.0637138
157,24,315,531,0.176429,0.0595188
157,25,387,643,0.179244,0.0557327
157,26,468,766,0.180817,0.05215
157,27,576,914,0.181936,0.0488344
157,28,702,1120,0.183859,0.0439257
157,29,855,1362,0.185028,0.0434317
157,30,1053,1681,0.184681,0.0416555
157,31,1256,2016,0.185064,0.0406416
157,32,1515,2478,0.185207,0.0392031
157,33,1886,3027,0.185795,0.0388733
157,34,2293,3653,0.185814,0.0371426
157,35,2796,4463,0.185803,0.0352975
157,36,3380,5411,0.186365,0.0340768
157,37,4121,6615,0.186146,0.0315993
157,38,4964,8001,0.185997,0.0292947
157,39,6006,9673,0.186282,0.0281329
157,40,7419,11875,0.186335,0.026526
157,41,9000,14410,0.186492,0.0249687
157,42,10952,17537,0.186679,0.0238322
158,0,8,10,0,0
158,1,6,10,0,0
158,2,6,11,0,0
158,3,8,14,0,0
158,4,13,19,0.0625,0.115728
158,5,15,25,0.104167,0.128732
158,6,15,28,0.105769,0.123387
158,7,23,36,0.0916667,0.120144
158,8,26,40,0.107955,0.135266
158,9,28,48,0.142857,0.154544
158,10,34,58,0.15625,0.138715
158,11,42,71,0.165323,0.134579
158,12,45,79,0.190705,0.136742
158,13,50,89,0.195122,0.141969
158,14,59,103,0.21875,0.150354
158,15,58,108,0.220455,0.142245
158,16,65,124,0.21875,0.141019
158,17,75,143,0.215625,0.134897
158,18,89,169,0.243659,0.126181
158,19,109,198,0.259007,0.129373
158,20,123,234,0.258878,0.123288
158,21,152,277,0.264453,0.1199
158,22,179,331,0.269094,0.114504
158,23,223,401,0.265666,0.114602
158,24,268,474,0.267486,0.105751
158,25,324,562,0.267597,0.100447
158,26,389,672,0.262699,0.0960549
158,27,455,781,0.259698,0.0917617
158,28,586,959,0.257412,0.0900934
158,29,709,1149,0.256657,0.0843545
158,30,859,1400,0.254199,0.0804425
158,31,1044,1678,0.25243,0.0739008
158,32,1295,2040,0.250899,0.0688113
158,33,1603,2498,0.247851,0.0629176
158,34,1995,3106,0.246833,0.0582298
158,35,2375,3756,0.246728,0.0547539
158,36,2892,4587,0.246037,0.0515231
158,37,3507,5532,0.245629,0.0479004
158,38,4240,6735,0.244826,0.0442406
158,39,5166,8187,0.244699,0.0410801
158,40,6312,10016,0.244517,0.0380169
158,41,7584,12069,0.244212,0.0351008
158,42,9296,14755,0.24387,0.0322343
159,0,6,7,0,0
159,1,7,8,0,0
159,2,8,9,0,0
159,3,8,10,0,0
159,4,10,12,0,0
159,5,12,15,0,0
159,6,14,20,0,0
159,7,15,26,0,0
159,8,19,32,0,0
159,9,26,43,0,0
159,10,29,50,0.0217391,0.072026
159,11,38,64,0.0431034,0.0961065
159,12,44,79,0.0454545,0.0873782
159,13,57,95,0.0596591,0.083041
159,14,62,112,0.0884434,0.0991505
159,15,79,135,0.09375,0.0945412
159,16,102,170,0.112419,0.0956845
159,17,122,207,0.112367,0.0900734
159,18,145,249,0.124178,0.0862566
159,19,181,299,0.133492,0.083305
159,20,214,357,0.143043,0.0806148
159,21,262,428,0.150004,0.0773483
159,22,319,514,0.15265,0.0705589
159,23,382,603,0.155311,0.0639277
159,24,469,734,0.156423,0.0592249
159,25,580,894,0.158917,0.0550033
159,26,694,1071,0.161443,0.0552151
159,27,826,1298,0.165008,0.0544712
159,28,1000,1586,0.167236,0.052995
159,29,1222,1938,0.169397,0.0516232
159,30,1496,2360,0.169597,0.047047
159,31,1792,2857,0.169618,0.0440334
159,32,2229,3518,0.170472,0.0412331
159,33,2730,4303,0.171318,0.0385577
159,34,3321,5220,0.171497,0.0349208
159,35,4082,6352,0.172472,0.0327456
159,36,4954,7739,0.172648,0.030098
159,37,6086,9541,0.172938,0.0278015
159,38,7441,11731,0.173257,0.025541
159,39,9139,14362,0.173372,0.0234227
160,0,8,8,0,0
160,1,8,9,0,0
160,2,11,12,0,0
160,3,11,12,0,0
160,4,17,22,0,0
160,5,20,27,0,0
160,6,26,33,0.0125,0.0559017
160,7,31,40,0.03125,0.084458
160,8,41,54,0.0474138,0.096904
160,9,45,64,0.0769231,0.113321
160,10,48,70,0.0625,0.107812
160,11,61,88,0.0788043,0.112912
160,12,72,108,0.102371,0.121496
160,13,84,125,0.110915,0.119147
160,14,101,153,0.133109,0.131513
160,15,115,184,0.134115,0.12679
160,16,136,221,0.137235,0.121319
160,17,160,262,0.141767,0.121184
160,18,201,327,0.146696,0.117958
160,19,252,401,0.150037,0.113668
160,20,291,465,0.155083,0.109368
160,21,372,581,0.156504,0.103584
160,22,468,722,0.154815,0.0932978
160,23,570,887,0.156185,0.0877338
160,24,667,1057,0.158148,0.0833447
160,25,827,1296,0.157967,0.0796721
160,26,1030,1632,0.156221,0.0744343
160,27,1262,1998,0.15563,0.0695286
160,28,1556,2436,0.155597,0.0649094
160,29,1906,2995,0.156804,0.05997
160,30,2349,3679,0.156041,0.054933
160,31,2811,4436,0.155737,0.0512243
160,32,3472,5474,0.155693,0.0477523
160,33,4200,6665,0.155734,0.0439507
160,34,5114,8070,0.155323,0.0405879
160,35,6264,9910,0.155525,0.0377042
160,36,7610,12070,0.155656,0.0348128
160,37,9386,14862,0.155645,0.0317321
161,0,10,11,0,0
161,1,13,16,0,0
161,2,16,24,0,0
161,3,20,30,0,0
161,4,28,38,0.0125,0.0559017
161,5,34,45,0.0223214,0.0684955
161,6,48,63,0.0282258,0.0700422
161,7,58,75,0.0611702,0.0935136
161,8,70,95,0.0706019,0.0940806
161,9,84,119,0.092803,0.0950976
161,10,102,147,0.103009,0.0909
161,11,129,185,0.112367,0.0971407
161,12,159,229,0.125065,0.0938123
161,13,194,280,0.132508,0.091165
161,14,250,356,0.134569,0.0868265
161,15,295,429,0.134799,0.0822742
161,16,343,518,0.132784,0.0753391
161,17,422,660,0.136917,0.0745826
161,18,512,792,0.146468,0.0733794
161,19,619,966,0.149068,0.069264
161,20,793,1225,0.1519,0.0660281
161,21,963,1488,0.154522,0.0598453
161,22,1161,1812,0.157154,0.0556398
161,23,1423,2212,0.157765,0.0515031
161,24,1753,2734,0.158607,0.0456861
161,25,2137,3313,0.159437,0.0407781
161,26,2640,4104,0.159891,0.0369192
161,27,3215,5059,0.16065,0.0338652
161,28,3931,6190,0.161541,0.0314697
161,29,4652,7404,0.161819,0.0291966
161,30,5656,8999,0.16199,0.0273186
161,31,6885,10970,0.162245,0.0251498
161,32,8435,13397,0.162536,0.023844
161,33,10267,16363,0.16267,0.0223745
162,0,9,13,0,0
162,1,10,14,0,0
162,2,9,15,0,0
162,3,10,18,0,0
162,4,13,21,0.025,0.0790569
162,5,18,27,0.0384615,0.0938835
162,6,19,29,0.0833333,0.121268
162,7,24,36,0.0789474,0.119392
162,8,28,43,0.0978261,0.118923
162,9,38,57,0.0769231,0.112233
162,10,46,68,0.078125,0.112966
162,11,58,86,0.0828488,0.116105
162,12,71,105,0.0903409,0.106514
162,13,95,132,0.112676,0.108186
162,14,114,166,0.129616,0.10494
162,15,134,201,0.138951,0.100747
162,16,171,247,0.14926,0.099646
162,17,207,298,0.161695,0.0935729
162,18,250,365,0.176843,0.0884713
162,19,319,467,0.180005,0.0840244
162,20,373,565,0.186791,0.0779716
162,21,473,722,0.193365,0.0712473
162,22,555,881,0.19824,0.0646414
162,23,667,1062,0.201338,0.0602654
162,24,813,1284,0.202668,0.05678
162,25,965,1515,0.205843,0.0558822
162,26,1167,1838,0.208645,0.0522498
162,27,1388,2212,0.209885,0.0498376
162,28,1660,2657,0.211802,0.0456497
162,29,2017,3228,0.214022,0.043039
162,30,2472,3933,0.214629,0.0401372
162,31,3018,4782,0.215084,0.036801
162,32,3703,5846,0.21575,0.0341035
162,33,4519,7135,0.216649,0.0324053
162,34,5485,8636,0.216895,0.0309425
162,35,6708,10502,0.217172,0.029131
162,36,8158,12836,0.217127,0.027138
162,37,9840,15566,0.2173,0.025666
163,0,7,7,0,0
163,1,6,7,0,0
163,2,7,9,0,0
163,3,7,9,0,0
163,4,10,15,0,0
163,5,9,15,0.0555556,0.11024
163,6,12,20,0.0625,0.115728
163,7,13,24,0.104167,0.128732
163,8,14,26,0.125,0.130558
163,9,17,30,0.125,0.129719
163,10,23,36,0.132353,0.128624
163,11,26,39,0.165761,0.142719
163,12,34,49,0.1825,0.134617
163,13,37,58,0.193548,0.133906
163,14,49,72,0.196181,0.142053
163,15,57,86,0.20512,0.142932
163,16,70,106,0.189904,0.152729
163,17,82,124,0.188247,0.14343
163,18,98,157,0.183963,0.133907
163,19,109,175,0.191718,0.127899
163,20,138,219,0.194004,0.119778
163,21,158,258,0.202043,0.106701
163,22,200,315,0.200203,0.107367
163,23,236,367,0.207947,0.105117
163,24,272,435,0.204634,0.104755
163,25,316,512,0.204803,0.101939
163,26,377,621,0.20527,0.0996917
163,27,455,737,0.203822,0.0938203
163,28,550,897,0.200731,0.0869966
163,29,642,1063,0.2051,0.0843705
163,30,781,1287,0.206134,0.0798506
163,31,938,1544,0.207016,0.0772711
163,32,1160,1898,0.207191,0.0737364
163,33,1410,2326,0.20774,0.0675708
163,34,1708,2781,0.207816,0.0641935
163,35,2085,3381,0.206253,0.0614461
163,36,2535,4102,0.2066,0.0569371
163,37,3031,4937,0.206289,0.0534143
163,38,3668,5969,0.206891,0.0498387
163,39,4508,7290,0.206585,0.0467433
163,40,5504,8890,0.206908,0.0441498
163,41,6620,10690,0.206773,0.0414601
163,42,8097,13006,0.207072,0.0392848
163,43,9763,15688,0.206703,0.0372919
164,0,7,8,0,0
164,1,7,8,0,0
164,2,9,11,0,0
164,3,10,12,0,0
164,4,11,20,0,0
164,5,14,23,0.0909091,0.126131
164,6,14,25,0.0576923,0.109632
164,7,16,30,0.0833333,0.123091
164,8,17,31,0.132812,0.161172
164,9,18,34,0.125,0.151383
164,10,19,38,0.133333,0.15285
164,11,21,42,0.138889,0.147833
164,12,21,45,0.144737,0.133484
164,13,24,52,0.145833,0.130398
164,14,28,57,0.200521,0.155
164,15,23,67,0.185547,0.139972
164,16,23,68,0.21733,0.144813
164,17,30,79,0.213315,0.142787
164,18,36,90,0.210938,0.122553
164,19,43,100,0.2,0.108835
164,20,56,120,0.203516,0.100407
164,21,67,137,0.199363,0.0935254
164,22,82,158,0.19441,0.0895297
164,23,95,185,0.197895,0.0872871
164,24,115,221,0.206023,0.0835986
164,25,146,265,0.212589,0.0764842
164,26,178,317,0.21401,0.0728578
164,27,207,360,0.211055,0.0686612
164,28,264,436,0.213364,0.0652654
164,29,336,536,0.2181,0.0625883
164,30,402,636,0.220196,0.0569581
164,31,499,789,0.226241,0.0557179
164,32,620,965,0.228474,0.0522566
164,33,769,1190,0.230563,0.049524
164,34,944,1474,0.233289,0.0464436
164,35,1094,1739,0.235046,0.0451803
164,36,1347,2131,0.236611,0.0427945
164,37,1635,2570,0.23837,0.0394312
164,38,2014,3151,0.240664,0.0368381
164,39,2409,3806,0.242811,0.0354095
164,40,2898,4639,0.243994,0.0340349
164,41,3524,5643,0.244565,0.0318089
164,42,4270,6849,0.245466,0.0307041
164,43,5174,8337,0.245675,0.028452
164,44,6310,10103,0.245756,0.0265964
164,45,7628,12212,0.245665,0.0247773
164,46,9196,14691,0.245626,0.0228022
165,0,6,9,0,0
165,1,9,12,0,0
165,2,12,16,0,0
165,3,17,21,0.0416667,0.0973124
165,4,22,26,0.0735294,0.117417
165,5,27,35,0.1,0.125656
165,6,31,44,0.140625,0.13449
165,7,36,55,0.165179,0.131997
165,8,44,67,0.185606,0.125473
165,9,53,76,0.198864,0.130178
165,10,59,92,0.2125,0.120453
165,11,75,116,0.214699,0.115188
165,12,88,142,0.221611,0.124141
165,13,99,163,0.217207,0.12364
165,14,116,193,0.219243,0.118196
165,15,133,220,0.219673,0.111136
165,16,168,274,0.223511,0.104205
165,17,196,329,0.217902,0.0962958
165,18,237,385,0.218484,0.0898181
165,19,304,486,0.2195,0.0831123
165,20,361,579,0.220214,0.0757657
165,21,438,697,0.224262,0.0710992
165,22,533,833,0.223092,0.0655035
165,23,629,1007,0.225457,0.0582911
165,24,756,1227,0.225963,0.0554873
165,25,913,1479,0.228283,0.0530464
165,26,1088,1765,0.229412,0.0509854
165,27,1305,2109,0.231257,0.0489348
165,28,1555,2529,0.231848,0.045723
165,29,1904,3093,0.231446,0.0425656
165,30,2273,3687,0.231813,0.0405029
165,31,2768,4473,0.232239,0.0374408
165,32,3403,5443,0.232982,0.0349096
165,33,4145,6605,0.233754,0.0326871
165,34,5095,8062,0.233604,0.030469
165,35,6156,9750,0.233838,0.0283908
165,36,7411,11803,0.233862,0.0265781
165,37,8982,14317,0.234081,0.0246788
165,38,10942,17425,0.234159,0.022945
166,0,9,10,0,0
166,1,10,13,0,0
166,2,11,14,0,0
166,3,11,15,0,0
166,4,11,17,0,0
166,5,14,20,0.0227273,0.0753778
166,6,19,27,0.0384615,0.0938835
166,7,23,32,0.0277778,0.0808452
166,8,25,38,0.0340909,0.0878125
166,9,34,51,0.0454545,0.0986928
166,10,37,59,0.112903,0.12647
166,11,43,70,0.114286,0.126358
166,12,50,82,0.118902,0.121678
166,13,67,103,0.104592,0.115094
166,14,74,121,0.129098,0.128528
166,15,91,145,0.128521,0.127601
166,16,115,178,0.141415,0.122263
166,17,144,218,0.148996,0.116052
166,18,159,258,0.155382,0.10656
166,19,192,307,0.157578,0.102463
166,20,218,363,0.162044,0.0979372
166,21,261,428,0.165593,0.0929332
166,22,310,512,0.170182,0.0868605
166,23,358,599,0.174091,0.0845488
166,24,435,719,0.174202,0.0801902
166,25,536,875,0.176083,0.075093
166,26,646,1040,0.178023,0.070919
166,27,790,1271,0.178205,0.0676737
166,28,946,1522,0.180446,0.0643391
166,29,1139,1840,0.18212,0.0615713
166,30,1388,2236,0.181859,0.0569772
166,31,1701,2717,0.181942,0.0533044
166,32,2090,3333,0.183021,0.0519069
166,33,2539,4048,0.184034,0.0480821
166,34,3140,4979,0.184923,0.0452203
166,35,3796,6042,0.185737,0.0421978
166,36,4645,7393,0.18573,0.0393741
166,37,5671,9009,0.186001,0.036725
166,38,6877,10916,0.186462,0.0346636
166,39,8461,13373,0.186775,0.033198
166,40,10290,16260,0.187044,0.0313936
167,0,8,9,0,0
167,1,12,15,0,0
167,2,14,17,0,0
167,3,15,20,0.0384615,0.0938835
167,4,22,29,0.0666667,0.114434
167,5,27,34,0.107955,0.150868
167,6,32,41,0.105769,0.152857
167,7,48,59,0.121094,0.150551
167,8,60,74,0.160326,0.157372
167,9,63,84,0.166667,0.155504
167,10,80,110,0.16291,0.153636
167,11,94,134,0.157062,0.146836
167,12,101,155,0.157738,0.148719
167,13,114,178,0.159076,0.144391
167,14,128,201,0.162127,0.138124
167,15,155,246,0.176847,0.141925
167,16,179,287,0.187125,0.142442
167,17,212,334,0.18952,0.136282
167,18,256,397,0.181479,0.134004
167,19,323,493,0.179568,0.127417
167,20,390,596,0.177892,0.120489
167,21,465,716,0.175726,0.11325
167,22,548,866,0.180274,0.109765
167,23,654,1046,0.182289,0.103227
167,24,810,1292,0.181371,0.0968805
167,25,980,1566,0.180025,0.0892742
167,26,1216,1906,0.179931,0.0843454
167,27,1480,2321,0.180811,0.0788611
167,28,1820,2860,0.179511,0.0723174
167,29,2223,3516,0.179828,0.0669815
167,30,2706,4287,0.179897,0.0624726
167,31,3293,5201,0.180352,0.0581045
167,32,4002,6307,0.180474,0.0534301
167,33,4916,7734,0.180282,0.0498589
167,34,5965,9442,0.180076,0.0460823
167,35,7317,11562,0.180126,0.042883
167,36,8898,14102,0.179695,0.0393619
167,37,10746,17055,0.180081,0.0368364
168,0,9,10,0,0
168,1,11,14,0,0
168,2,12,16,0,0
168,3,13,17,0,0
168,4,15,20,0,0
168,5,20,27,0,0
168,6,23,31,0,0
168,7,33,41,0,0
168,8,37,52,0.0201613,0.0567962
168,9,37,63,0.0404412,0.0855053
168,10,44,74,0.0378788,0.0854952
168,11,57,88,0.0377907,0.0796891
168,12,64,109,0.055,0.0880631
168,13,77,128,0.0840164,0.101348
168,14,94,152,0.097973,0.10193
168,15,116,183,0.11413,0.105891
168,16,145,217,0.116773,0.0975995
168,17,182,278,0.129784,0.0931673
168,18,219,334,0.136174,0.0855455
168,19,257,404,0.138978,0.0773873
168,20,308,495,0.145158,0.0758564
168,21,372,599,0.153987,0.0709777
168,22,451,723,0.151826,0.0640491
168,23,546,878,0.154753,0.0621629
168,24,679,1086,0.157245,0.0595762
168,25,828,1314,0.159839,0.0568765
168,26,1028,1635,0.161136,0.0512758
168,27,1233,1944,0.162765,0.0485785
168,28,1511,2397,0.162824,0.0456342
168,29,1816,2886,0.162719,0.0427168
168,30,2229,3545,0.163541,0.040901
168,31,2726,4308,0.163879,0.0369724
168,32,3346,5304,0.164868,0.0339206
168,33,4025,6412,0.164871,0.031246
168,34,4925,7855,0.164652,0.0287729
168,35,6009,9567,0.164763,0.0263285
168,36,7241,11543,0.164804,0.0241806
168,37,8881,14093,0.164906,0.0224211
168,38,10869,17222,0.165065,0.0206647
169,0,5,7,0,0
169,1,8,10,0,0
169,2,9,12,0,0
169,3,13,19,0,0
169,4,16,22,0.0576923,0.109632
169,5,19,28,0.0714286,0.117202
169,6,25,38,0.0833333,0.121268
169,7,23,40,0.0681818,0.113961
169,8,30,47,0.0652174,0.112244
169,9,31,48,0.0666667,0.107546
169,10,37,57,0.0708333,0.107295
169,11,42,67,0.0882353,0.108926
169,12,45,80,0.101974,0.108176
169,13,55,92,0.104167,0.104763
169,14,69,110,0.108491,0.109178
169,15,78,128,0.106323,0.101449
169,16,94,150,0.10588,0.096297
169,17,107,171,0.105798,0.0991152
169,18,118,197,0.108304,0.0939332
169,19,137,228,0.11666,0.0960179
169,20,156,250,0.124687,0.0912841
169,21,196,307,0.130153,0.0923809
169,22,239,373,0.13832,0.0847466
169,23,288,456,0.147569,0.0809633
169,24,366,571,0.152115,0.0743416
169,25,436,681,0.155371,0.0669287
169,26,529,837,0.159237,0.0631769
169,27,642,1002,0.162184,0.0578904
169,28,821,1258,0.164863,0.0539739
169,29,1004,1542,0.169118,0.0517131
169,30,1255,1933,0.170701,0.0488499
169,31,1540,2360,0.172169,0.0446811
169,32,1840,2871,0.173555,0.040908
169,33,2204,3497,0.174633,0.0378529
169,34,2725,4293,0.175543,0.035573
169,35,3352,5257,0.175529,0.033484
169,36,4056,6384,0.176171,0.0319426
169,37,4900,7804,0.176628,0.0297034
169,38,5974,9513,0.176904,0.0277889
169,39,7272,11607,0.176916,0.0256656
169,40,8875,14106,0.176862,0.0241025
169,41,10867,17264,0.177041,0.0226373
170,0,9,10,0,0
170,1,13,15,0,0
170,2,15,18,0,0
170,3,21,26,0.0357143,0.0907841
170,4,31,38,0.0357143,0.0896421
170,5,35,46,0.0344828,0.0877328
170,6,44,58,0.0392857,0.0845154
170,7,51,77,0.0487805,0.0878477
170,8,63,99,0.0638587,0.0878852
170,9,82,128,0.0851293,0.0904562
170,10,99,155,0.0945617,0.0840628
170,11,109,184,0.109711,0.0927248
170,12,134,227,0.11479,0.0887312
170,13,163,273,0.117462,0.083226
170,14,202,327,0.12008,0.0849275
170,15,249,402,0.124184,0.0802621
170,16,310,492,0.131988,0.0740313
170,17,380,593,0.135888,0.0684475
170,18,443,720,0.14394,0.0690798
170,19,541,875,0.147268,0.0675185
170,20,688,1096,0.152053,0.0648905
170,21,827,1320,0.15433,0.0597843
170,22,1004,1615,0.155918,0.0536673
170,23,1229,1950,0.156503,0.0477379
170,24,1486,2380,0.15818,0.0454074
170,25,1838,2912,0.159317,0.0425801
170,26,2206,3526,0.159469,0.0403058
170,27,2719,4302,0.159843,0.0381652
170,28,3304,5249,0.159758,0.0353939
170,29,4078,6445,0.161086,0.0337409
170,30,4961,7858,0.161306,0.0308344
170,31,6058,9587,0.161548,0.0283115
170,32,7388,11677,0.161708,0.0264952
170,33,9033,14250,0.162025,0.0248858
171,0,8,9,0,0
171,1,8,9,0,0
171,2,12,14,0,0
171,3,14,16,0.0416667,0.0973124
